"Trade_Code";"Trade_Cls";"TradeExternal_Cls";"Trade_Name";"Contact_Person";"Address1";"Address2";"City";"Postal_Code";"Telephone";"Fax";"Email";"Country_Cls";"Last_Update"
"801830";"000";"V";"PT. CONNEL BERSAUDARA CHEMINDO (SO)";"LIE YUNUS";"MENARA ANUGRAH 16TH FLOOR";"KANTOR TAMAN E3.3 KAWASAN MEGA KUNINGAN";"JAKARTA";"12950";"02157941900";"02157941890";"yunus@cbcindo.co.id";"ID";"4/3/2021 10:56:00 AM"
"801831";"001";"V";"CONNEL BERSAUDARA CHEMINDO~PT.";"LIE YUNUS";"MENARA ANUGRAH 16TH FLOOR";"KANTOR TAMAN E3.3 KAWASAN MEGA KUNINGAN";"JAKARTA";"12950";"02157941900";"02157941890";"yunus@cbcindo.co.id";"ID";"4/3/2021 10:56:00 AM"
"801840";"000";"V";"AIR LIQUIDE INDONESIA (SO)~PT.";"Mr. Hendra Adi Prasetya";"BLOK I NO. 1-2";"MM 2100 INDUSTRIAL TOWN";"CIBITUNG - BEKASI";"17520";"0218980071";"0218980073";"hendra.adi@airliquide.com";"ID";"4/3/2021 10:56:00 AM"
"801851";"001";"V";"PT. NESTLE INDOFOOD CITARASA INDONESIA";"Dartono";"Graha Inti Fauzi Building, 3rd Floor";"Jalan Buncit Raya No. 22, Pejaten";"JAKARTA";"12510";"02179199988";"02179182434";"dartono@citarasa-indonesia.com";"ID";"4/3/2021 10:56:00 AM"
"801861";"001";"V";"PT. TUMBAKMAS NIAGASAKTI";"BAPAK AGUS GUNAEDI";"JL. MAWAR NO.10 GURO II";"";"KARAWANG";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"801871";"001";"V";"PT. INDOMARCO ADI PRIMA";"BAPAK. AHMAD TAUFIK";"JL.JABABEKA RAYA";"BLOK A NO. 6-15";"CIKARANG";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"801881";"001";"V";"PT. KBP CHAKRA - BANDUNG INDONESIA";"BAPAK DEVI THOPIQUROHMAN";"JALAN BOJONG BUAH RAYA NO.6A";"";"BANDUNG";"";"0225892874";"0225895306";"devi@chakratea.com";"ID";"4/3/2021 10:56:00 AM"
"801891";"001";"V";"PT. KARUNIA JASINDO (QC)";"FANNY TUNGGADJAJA";"JL. JEMBATAN TIGA RAYA NO.36 AG";"";"JAKARTA";"14440";"0216630353";"0216611085";"fanny@karusindo.com";"ID";"4/3/2021 10:56:00 AM"
"801901";"001";"V";"CREATIVE MITRA SELARAS INDONESIA (QC)~PT.";"Ms. Indah";"Kompleks Rukan Griya Inti Sentosa";"Jl. Griya Agung Blok O No. 73";"Sunter Agung - Jakarta 14350";"";"02165304490";"0216404257";"sales@creative-cmsi.com";"ID";"4/3/2021 10:56:00 AM"
"801910";"000";"V";"PT. SANNO PERKASA INDONESIA (SO)";"Bapak Soeharsono";"JL. Prof. Soepomo 178A No. A18";"Menteng Dalam Tebet";"Jakarta";"";"02179197310";"02179197320";"sanno@uninet.net.id";"ID";"4/3/2021 10:56:00 AM"
"802101";"001";"V";"SINERGI MULTI LESTARINDO~PT.";"Ms. Apriliani";"Komplek Rukan Kedoya Elok Plaza Blok DB No.38";"Jl. Panjang No. 7-9, Kedoya Selatan";"Jakarta";"11520";"0215809151";"0215809152";"apriliani@ptsml.id";"ID";"4/3/2021 10:56:00 AM"
"802110";"000";"V";"PT. LAM SENG HANG INDONESIA (SO)";"Mr. Yandri Susanto";"Cyber 2 Tower Unit F31st Floor";"JL. HR Rasuna Said Blok X-5 No. 13";"Jakarta";"12950";"0218904218";"0218904239";"ys@lsh-indonesia.com";"ID";"4/3/2021 10:56:00 AM"
"802111";"001";"V";"LAM SENG HANG INDONESIA~PT.";"B. W. HIDAYAT";"Cyber 2 Tower Unit F31st Floor";"Jl. HR Rasuna Said Blok X-5 No. 13";"Jakarta";"12950";"0218904218";"0218904239";"bwh@lsh-indonesia.com";"ID";"4/3/2021 10:56:00 AM"
"802121";"001";"V";"PT. SINARMAS DISTRIBUSI NUSANTARA";"Mr. Ruddy Prajanata";"JL. Rawa Girang No. 3 Kawasan Industri Pulo Gadung";"Kel. Jatinegara, Kec. Cakung";"Jakarta Timur";"";"0214602050";"";"ruddyprajanata@yahoo.com";"ID";"4/3/2021 10:56:00 AM"
"802130";"000";"V";"PT. SEMBRANI RESOURCES (SO)";"Mrs. Feni Anjar Limi";"JL. Pangeran Jayakarta 68 Blok B1";"";"Jakarta Pusat";"10730";"02130029757";"02130029983";"sembranigo@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"802131";"001";"V";"SEMBRANI RESOURCES~PT.";"Mrs. Feni Anjar Limi";"JL. Pangeran Jayakarta 68 Blok B1";"";"jakarta Pusat";"10730";"02130029757";"02130029983";"sembranigo@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"802140";"000";"V";"CV. GARINDO (SO)";"Mrs. Julie T. Mandala";"JL. Ngagel Jaya Selatan 2/26";"";"Surabaya";"60283";"0315022070";"0315027368";"julietmandala@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802141";"001";"V";"GARINDO~CV.";"Mrs. Ninik";"JL. Ngagel Jaya Selatan 2/26";"";"Surabaya";"60283";"0315022070";"0315027368";"garindocontact@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802150";"000";"V";"PT. AJIDHARMA CORPORINDO (SO)";"Gunson Manurung";"Graha Ajidharma";"JL. Danau Sunter Selatan Blok O IV, Kav. 25-25 Sunter Jaya";"Jakarta Utara";"14350";"082311212811";"0216512911";"sales_b@union.co.id";"ID";"4/3/2021 10:56:00 AM"
"802151";"001";"V";"AJIDHARMA CORPORINDO~PT.";"Ms. Ari";"Graha Ajidharma";"JL. Danau Sunter Selatan Blok O IV, Kav. 25-25 Sunter Jaya";"Jakarta Utara";"14350";"082311212811";"0216512911";"sales_b@union.co.id";"ID";"4/3/2021 10:56:00 AM"
"802161";"001";"V";"PT. LANGGENG MAKMUR PERSADA";"Indra Andy";"Komplek pergudangan 75";"JL. Prancis Blok E 4A, Benda Tanggerang";"Tanggerang";"15000";"0215500528";"";"indra_andy_tan@yahoo.com";"ID";"4/3/2021 10:56:00 AM"
"802170";"000";"V";"PT. DAMAI SUKSES MAKMUR (SO)";"Mrs. Monika Kusjanti";"JL. Raya Tajur No. 103 Lantai 2";"RT. 001/RW. 005 Tajur";"Bogor Timur";"16141";"02518392971";"02518349504";"monica.trisha@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"802171";"001";"V";"DAMAI SUKSES MAKMUR~PT.";"Mrs. Monika Kusjanti";"JL. Raya Tajur No. 103 Lantai 2";"RT. 001/RW. 005 Tajur";"Bogor Timur";"16141";"02518392971";"02518349504";"monica.trisha@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"802180";"000";"V";"PT. PRADA SETIA ANUGRAH (SO)";"Bpk. Wilson";"Ruko Taman Modern, Jalan Raya Bekasi Km. 24";"Blok R2 No. 11 Kelurahan Ujung Menteng, Kec. Cakung";"Jakarta Timur";"13960";"02146831221";"02146831292";"wilson@ridda.com";"ID";"4/3/2021 10:56:00 AM"
"802181";"001";"V";"PRADA SETIA ANUGRAH~PT.";"Bpk. Wilson";"Ruko Taman Modern, Jalan Raya Bekasi Km. 24";"Blok R2 No. 11 Kelurahan Ujung Menteng, Kec. Cakung";"Jakarta Timur";"13960";"02146831221";"02146831292";"wilson@ridda.com";"ID";"4/3/2021 10:56:00 AM"
"802451";"001";"V";"CV. ALMUTH LESTARI (Oranda Pak Yadi)";"Mr. Yadi Suherlan";"Jalan Kavling Perkebunan Raya No.248";"RT 006 RW 013 Panunggangan Barat, Cibodas";"Tangerang";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"802461";"001";"V";"PT. CIKANIKI BANGUN SEJAHTERA (Oranda Pak Pepen)";"Mr. Pepen Upena";"JL. KH. HASYIM ASHARI NO.80C";"JAKARTA PUSAT";"JAKARTA";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"802471";"001";"V";"PT. PANGAN NIAGA LESTARI";"Mr. Kandar Muda";"Jl. Dipati Unus No. 27 Cibodas";"Tangerang";"Tangerang";"15138";"02155732161";"02155732162";"kandar@btcocoa.com";"ID";"4/3/2021 10:56:00 AM"
"802481";"001";"V";"PT. BARENTZ";"Ms. Yola Agustine";"Menara Satu";"Sentra Kelapa Gading 8th";"Jakarta";"14240";"02129385877";"02129385866";"";"ID";"4/3/2021 10:56:00 AM"
"802491";"001";"V";"PT. MARGA CIPTA SELARAS";"Mr. Helus Yanwari";"Synergy Building 12th Floor, Suite-09";"Jl. Jalur Sutera Barat No. 17";"Alam Sutera - Tangerang";"15325";"";"";"helus@mcs-jkt.com";"ID";"4/3/2021 10:56:00 AM"
"802501";"001";"V";"PT. GRAHA JAYA PRATAMA KINERJA";"Ms. ATIEK MARYATI";"Mutiara Taman Palem Blok B3 No.38";"Cengkareng";"Jakarta Barat";"11730";"02154380108";"02154350380";"maryati.a@grahachemical.co.id";"ID";"4/3/2021 10:56:00 AM"
"802511";"001";"V";"PT. TEJA SEKAWAN COCOA INDUSTRIES";"MS. SURJANI";"JL. Rungkut Industri II No.27,";"Kalirungkut";"Surabaya";"";"0318439764";"0318432956";"sales@teja-cocoa.com";"ID";"4/3/2021 10:56:00 AM"
"802521";"001";"V";"PT. KHARISMA PEMASARAN BERSAMA NUSANTARA";"Mr. Dadang Djuanda";"Jl. Taman Cut Mutiah No.11 Jakarta";"";"Jakarta";"10330";"0213919879";"02131935091";"tea@kpbn.co.id";"ID";"4/3/2021 10:56:00 AM"
"802531";"001";"V";"CHORI INDONESIA~PT.";"";"";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"802541";"001";"V";"PT. SETIA TRITUNGGAL INTI ARTHA";"Mr. Adit Sigar";"Taman Tekno Bangunan Multi Guna Blok H No. 5";"BSD Sektor XI";"Tangerang";"15314";"0217563685";"0217563713";"stia.aditsigar@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802551";"001";"V";"PT. DAI-ICHI KIMIA RAYA";"Mr. Jimmy L";"Kawasan KIIC Jl. Maligi II Lot G-2";"Teluk Jambe";"Karawang";"";"";"";"jimmy@dkr.co.id";"ID";"4/3/2021 10:56:00 AM"
"802561";"001";"V";"PT. KARA SANTAN PERTAMA";"Ms. Brigitta";"Jalan Pluit Selatan Raya Blok S No.2, Penjaringan";"RT.23/RW.8, Penjaringan";"Jakarta";"14440";"0216667720";"";"brigitta@indokara.com";"";"4/3/2021 10:56:00 AM"
"802571";"001";"V";"LION SUPERINDO~PT.";"";"";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"802581";"001";"V";"TAN PUTRA TAMA~PT.";"Ms. Eka";"Jalan Raya Narogong, Pangkalan 2";"Cikiwul, Bantar Gebang";"Bekasi";"";"02182610031";"02182610030";"tanputratama@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802591";"001";"V";"SAN DARMA PLASTICS~PT.";"Mr Hendra";"Jl. Raya Batujajar km3,4";"Ds. Giri Asih, Kab Bandung Barat";"Bandung";"40561";"02268866128";"0226866131";"hendra@sandarmaplastics.com";"ID";"4/3/2021 10:56:00 AM"
"802901";"001";"V";"CV. SUKSES MANDIRI";"Mr. Hady";"Jalan Medan, Lubuk Pakam KM 22.5, Desa Wonosari";"Kec. Tanjung Morawa";"Deli Serdang";"20362";"0617943114";"";"hady@cvsm.co.id";"ID";"4/3/2021 10:56:00 AM"
"802911";"001";"V";"PT. TIGAKA DISTRINDO PERKASA";"AHMAD ZAELANI";"JL TANAH ABANG II NO 37";"";"JAKARTA";"10160";"62213508980";"62213861847";"ahmad.zaelani@pttdp.com";"ID";"4/3/2021 10:56:00 AM"
"802921";"001";"V";"MAGNOLIUM MANDIRI INDONESIA~PT.";"MARIO NUGROHO";"JL. PASTEUR NO 19";"TAMANSARI BANDUNG WETAN";"BANDUNG";"40116";"62224238051";"62224238052";"mario@magnolium.com";"ID";"4/3/2021 10:56:00 AM"
"802931";"001";"V";"BANDAWASA NUSANTARA ENTRACO~PT.";"Mr. Kiswanto";"BELTWAY OFFICE PARK TOWER B LT. 5";"JL. TB SIMATUPANG NO 4, KEL. RAGUNAN, KEC. PASAR MINGGU";"JAKARTA SELATAN";"12550";"081297748760";"";"hendra.bnentraco@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802941";"001";"V";"ABETA CAHAYA GEMILANG~PT.";"Mr. Ocky";"RUKO MEGA CEMPAKA MAS BLOK D NO. 25";"JL. LETJEND SUPRAPTO, SUMUR BATU KEMAYORAN";"JAKARTA PUSAT";"12550";"0816998584";"";"abetacahayagemilang@yahoo.com";"ID";"4/3/2021 10:56:00 AM"
"802951";"001";"V";"RADICHEM ARTHA MANDIRI~PT.";"Ms. Melanie Pintauli";"Jl. Kedoya Raya No. 12B";"Kedoya Selatan";"Jakarta Barat";"";"02122954344";"02122584558";"melanie@radichem.co.id";"ID";"4/3/2021 10:56:00 AM"
"802961";"001";"V";"DOEHLER INDONESIA~PT.";"Ms. Devy Dianita";"Jagat Building 3A Floor";"Jl. Tomang Raya no 28";"Jakarta Barat";"14430";"622121882488";"";"Devy.Dianita@doehler.com";"ID";"4/3/2021 10:56:00 AM"
"802971";"001";"V";"AZELIS INDONESIA DISTRIBUSI~PT.";"Ms. Woro";"Blugreen Boutique Office Building, Lantai 8Unit A-Blue Lingk";"Kel. Kembangan Utara, Kec. Kembangan";"Jakarta Barat";"";"02129527188";"02122585440";"woro.setyaningtyas@azelis.com";"ID";"4/3/2021 10:56:00 AM"
"802981";"001";"V";"PETROLIN NIAGA ENERGI~PT.";"Ms Ester Saputri";"Jl. Jendral Sudirman Ruko Modernland Blok AR/31";"Babakan Tangerang";"Tangerang";"";"02155747851";"02155747851";"ester.petrolin@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802991";"001";"V";"LOMBOK GANDARIA~PT.";"Ms. Tabita";"JL. RAYA JATEN KM 7";"JATEN";"KARANGANYAR";"57731";"021825053";"";"cro@loganfood.com";"ID";"4/3/2021 10:56:00 AM"
"803001";"001";"V";"RUKUN PERSADA MAKMUR~PT.";"Mr. Adit Kurniawan";"JL. INDOKARYA TIMUR BLOK G/14";"KEL. PAPANGGO, KEC. TANJUNG PRIOK";"JAKARTA UTARA";"";"0216505710";"";"aditmhk17@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"803011";"001";"V";"SIGNA HUSADA~PT.";"Mr. Andy";"JL. DAAN MOGOT KM 17";"KEL. KALIDERES";"JAKARTA BARAT";"";"0215446344";"0215446346";"andi.oei@signahusada.com";"ID";"4/3/2021 10:56:00 AM"
"803021";"001";"V";"KINAS GLOBAL INDONUSA~PT.";"Ms. Tiara Puspita";"PERGUDANGAN LIO BARU ASRI";"JL. BOURAQ NO. 33 BLOK AA3 AA5 BATUSARI, BATUSARI BATU CEPER";"TANGERANG";"";"62215581642";"66215581666";"salesfood-3@kinasglobal.com";"ID";"4/3/2021 10:56:00 AM"
"803031";"001";"V";"JEBSEN JESSEN INGREDIENTS INDONESIA~PT.";"Mr. Sigit";"Graha Inti Fauzi Lt. 7, Jl. Raya Buncit Raya no. 22";"Pejaten Barat, Pasar Minggu";"Jakarta Selatan";"12510";"02127537163";"02127537188";"sigit_indarto@jjsea.com";"ID";"4/3/2021 10:56:00 AM"
"803041";"001";"V";"PT. INDRA BROTHER";"Mr. Agus";"Jl. Raya Bakauheni KM. 16, PO. BOX 16";"Tarahan, Katibung";"Lampung Selatan";"";"08127211460";"";"admin@indrabrothers.com";"ID";"4/3/2021 10:56:00 AM"
"100190";"200";"C";"OGAWA & CO., LTD./UNIVA AROMAT";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, Japan";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100200";"200";"C";"OGAWA & CO.,LTD/THONG SIEK FOO";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku, Tokyo";"Japan";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100210";"200";"C";"OGAWA & CO.,LTD/ASIA CHEMICAL";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100220";"200";"C";"OGAWA & CO.,LTD/CHERRY XENO";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku Tokyo";"Japan";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100230";"200";"C";"OGAWA & CO.,LTD/YES DINAMIC";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100240";"200";"C";"OGAWA&CO.,LTD/WRC INTERNATIONA";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"Japan";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100250";"200";"C";"OGAWA & CO.,LTD/VIETNAM KIRIN";"";"OGAWA & CO.,LTD";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"1030023";"81332701548";"";"";"JP";"4/3/2021 10:56:00 AM"
"100260";"200";"C";"OGAWA & CO.,LTD/SNA LOGISTIC";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100270";"200";"C";"OGAWA & CO.,LTD/LOTTE LIQUOR";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100280";"200";"C";"OGAWA & CO.,LTD/ORAE FOOD";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku  Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100290";"200";"C";"OGAWA & CO.,LTD/LOTTE CONFECTI";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100300";"200";"C";"OGAWA & CO.,LTD/ORION CORPORAT";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo";"1030023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100310";"200";"C";"OGAWA & CO.,LTD/LOTTE SAMKANG";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100320";"200";"C";"OGAWA & CO.,LTD/LOTTE CHILSUNG";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo";"Japan";"1030023";"";"";"";"";"4/3/2021 10:56:00 AM"
"100330";"200";"C";"OGAWA & CO.,LTD/POKKA CORP";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku Tokyo 103-0023";"Japan";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"100640";"200";"C";"OGAWA & CO., Ltd. / ETIKA";"";"4-1-11 Nihonbashi Honcho, Chuo-ku";"";"Tokyo";"103-0023";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100650";"200";"C";"OGAWA & CO., LTD. / CASTLE";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku";"Tokyo 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"100660";"200";"C";"OGAWA & CO.,LTD/YILIN";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku,";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100670";"200";"C";"OGAWA & CO., LTD / PACIFIC REFRESHMENTS PTE LTD";"";"4-1-11 Nihonbashi Honcho,";"Chuo - ku";"Tokyo -103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100680";"200";"C";"OGAWA & CO., LTD. / ALSAYAR";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku";"Tokyo 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100690";"200";"C";"OGAWA & CO.,LTD/K&L TRADING";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100700";"200";"C";"OGAWA & CO.,LTD/WWRC SINGAPORE";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 1030023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100710";"200";"C";"OGAWA & CO.,LTD/KNOTSBERRY";"";"4-1-11 Nihonbashi Honcho,";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100720";"200";"C";"OGAWA&CO.,LTD/P AND W";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100730";"200";"C";"OGAWA & CO.,LTD/TUNG MING";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100740";"200";"C";"OGAWA & CO., LTD / AN HUY";"OGAWA & CO., LTD.";"4-1-11 Nihonbashi Honcho,";"Chuo-ku,";"Tokyo 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100750";"200";"C";"OGAWA & CO., LTD / LIM GUAN";"OGAWA & CO., LTD.";"4-1-11 Nihonbashi Honcho,";"Chuo-ku,";"Tokyo 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100760";"200";"C";"OGAWA & CO., LTD/NOZOMI";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100770";"200";"C";"OGAWA & CO., LTD/FUMAKILLA VIETNAM";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"100780";"200";"C";"OGAWA & CO., LTD/TRIBECO";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101090";"200";"C";"OGAWA & CO., LTD / IBREWERY INTERNATIONAL PTE LTD";"OGAWA & CO., LTD.";"4-1-11 NIHONBASHI HONCHO,";"CHUO-KU,";"TOKYO";"1030023";"8132701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101100";"200";"C";"OGAWA & CO., LTD / GOLDEN VIEW";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku,";"Tokyo, 103-0023";"";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101110";"200";"C";"OGAWA & CO., LTD/ OGAWA THAILAND";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101120";"200";"C";"OGAWA & CO., LTD/MORIMURA";"";"4-1-11 Nihonbashi Honcho";"Chuo-Ku";"Tokyo, 103-0023";"";"81332701577";"81332416514";"";"JP";"4/3/2021 10:56:00 AM"
"101130";"200";"C";"OGAWA & CO., LTD./UNICITY";"";"4-1-11 NIHONBASHI HONCHO,";"CHUO-KU,";"TOKYO,";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101140";"200";"C";"OGAWA & CO., LTD/PTC FOODSHERE";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku,";"Tokyo";"103-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"101150";"200";"C";"OGAWA & CO., LTD/WELL FOOD";"";"4-1-11 Nihonbashi Honcho,";"Chuo-ku";"Tokyo";"10-0023";"";"";"";"JP";"4/3/2021 10:56:00 AM"
"150000";"300";"C";"OGAWA FLAVORS & FRAGRANCES";"(SHANGHAI) CO.,LTD";"85 Jiang Tian Rd. East.";"Song Jian Industrial Zone";"Shanghai";"201613";"0862167742188";"0862167741018";"";"CN";"4/3/2021 10:56:00 AM"
"200000";"100";"C";"AIRWON CHEMICALS SDN BHD";"Mr. BERNARD CHONG";"No.608,Jalan 22 Taman Perindus";"trian Ehsan Jaya 52100 Kepong";"Kuala Lumpur";"";"036371533";"036378508";"";"MY";"4/3/2021 10:56:00 AM"
"200010";"100";"C";"AVRI CO.,INC.";"";"AVRI CO.,INC.";"1080 ESSEX AVENUE RICHMOND";"CALIFORNIA. USA";"";"5102330636";"";"";"US";"4/3/2021 10:56:00 AM"
"200020";"100";"C";"BEDEIL TRADING CO PTE LTD";"P. KULANDHYAN (EDDY)";"437 TANJONG KATONG ROAD BLOCK";"A#17-03 KINGS MANSION";"SINGAPORE";"437147";"06563461148";"";"";"SG";"4/3/2021 10:56:00 AM"
"200030";"100";"C";"CALPIS CO., LTD.";"";"Sung Chiang Road No.125/3F";"Taipei City (104) TAIWAN";"";"";"0225172194";"0225172214";"";"TW";"4/3/2021 10:56:00 AM"
"200040";"100";"C";"CERES SIME CONFECTIONERY SDN";"Mr. Ho/Ms.Tan";"Lot 6111, Jalan Haji Salleh";"Off 5 1/2 Miles, Jalan Mehru";"41050 Klang";"";"60333926111";"";"";"MY";"4/3/2021 10:56:00 AM"
"200050";"100";"C";"HYCO LABORATORIES CO., INC.";"Mr. Johnny Chua";"1195-1199 Jose Abad Santos Ave";"Tondo, Manila, PHILIPPINES";"";"";"6322530915";"6322561644";"";"PH";"4/3/2021 10:56:00 AM"
"200060";"100";"C";"INTERNATIONAL LABORATORIES";"";"549/2 Soi Saengsuk Sadhupradis";"Chong Nonsi, Yannawa,Bangkok";"10120 Thailand";"";"29440091";"";"";"TH";"4/3/2021 10:56:00 AM"
"200370";"100";"C";"MIYABI AROMATICS SDN BHD";"";"NO. 2 Jalan Sungai Batu 8/KU6,";"Kawasan Perindustrian Klang utama, 42100";"Klang Selangor Darul Ehsan";"";"60193830858";"";"";"";"4/3/2021 10:56:00 AM"
"200380";"100";"C";"PACIFIC REFRESHMENTS PTE LTD";"";"1 Tuas Bay Drive";"Singapore";"";"637557";"";"";"";"";"4/3/2021 10:56:00 AM"
"200390";"100";"C";"PT. FUMAKILLA/S.T.CORPORATION";"";"Jl. Cilandak I No. 96";"Cilandak Barat - Cilandak";"Jakarta Selatan";"12430";"";"";"";"";"4/3/2021 10:56:00 AM"
"200400";"100";"C";"QUANTUM SUPPLIES (M) SDN BHD";"";"NO. 26 & 28, Jalan Teknologi 3/1,";"Kota Damansara,47810 Petaling Jaya,";"Selangor Darul Ehsan, Malaysia";"";"0361569960";"03615659941";"";"";"4/3/2021 10:56:00 AM"
"200410";"100";"C";"ARS CHEMICAL(THAILAND) CO.,LTD";"";"25 Bangkok Insurance/Y.W.C.A Building";"30th Floor,South Sathorn Road,";"Tungmahamek,Sathorn,Bangkok";"10120";"";"";"";"TH";"4/3/2021 10:56:00 AM"
"200420";"100";"C";"THAI KASEIHIN CO.,LTD";"Jasmine City Building";"17th Floor, No.2,Soi Prasarnmitr";"(Sukhumvit 23),Sukhumvit Rd.,";"Klongtoeynua,Vadhana, Bangkok";"10110";"66026657080";"66026657151";"";"TH";"4/3/2021 10:56:00 AM"
"200430";"100";"C";"KUNIYA ENTERPRISE CO.,LTD";"";"33/34 SOI BAROMRATCHONNI 123,";"BAROMRATCHONNI ROAD,SALA";"TAMASOP,TAVEEVATTANA,BANGKOK";"10170";"";"";"";"";"4/3/2021 10:56:00 AM"
